performance_id,piece_id,source,split,midi_perfm,annot_file,feature_file,performance_MIDI_external
S_513,108,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-1/WangV01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-1/WangV01_annotations.txt,PM2S_workspace\S_513.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-1/WangV01.mid
S_514,108,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02_annotations.txt,PM2S_workspace\S_514.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid
S_515,108,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M_annotations.txt,PM2S_workspace\S_515.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid
S_516,108,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01_annotations.txt,PM2S_workspace\S_516.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid
S_517,108,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01_annotations.txt,PM2S_workspace\S_517.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid
S_518,109,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/24-2/Lisiecki05M_annotations.txt,PM2S_workspace\S_518.pkl,{ASAP}/Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid
S_519,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Ali02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Ali02_annotations.txt,PM2S_workspace\S_519.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/Ali02.mid
S_520,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/HuNY02M_annotations.txt,PM2S_workspace\S_520.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/HuNY02M.mid
S_521,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/MorozovY02_annotations.txt,PM2S_workspace\S_521.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/MorozovY02.mid
S_522,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Sham03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Sham03M_annotations.txt,PM2S_workspace\S_522.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/Sham03M.mid
S_523,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Zhdanov05M_annotations.txt,PM2S_workspace\S_523.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid
S_524,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01_annotations.txt,PM2S_workspace\S_524.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid
S_525,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Huang02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/Huang02_annotations.txt,PM2S_workspace\S_525.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/Huang02.mid
S_526,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/LEE_K05.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1/LEE_K05_annotations.txt,PM2S_workspace\S_526.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1/LEE_K05.mid
S_527,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Kim02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Kim02M_annotations.txt,PM2S_workspace\S_527.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Kim02M.mid
S_528,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Tysman01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Tysman01_annotations.txt,PM2S_workspace\S_528.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Tysman01.mid
S_529,110,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Ye02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-1_no_repeat/Ye02_annotations.txt,PM2S_workspace\S_529.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-1_no_repeat/Ye02.mid
S_530,111,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/HONG05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/HONG05M_annotations.txt,PM2S_workspace\S_530.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-2/HONG05M.mid
S_531,111,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Huang02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Huang02_annotations.txt,PM2S_workspace\S_531.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-2/Huang02.mid
S_532,111,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/LEE_K05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/LEE_K05M_annotations.txt,PM2S_workspace\S_532.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-2/LEE_K05M.mid
S_533,111,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Tysman01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Tysman01_annotations.txt,PM2S_workspace\S_533.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-2/Tysman01.mid
S_534,111,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Zhdanov05.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-2/Zhdanov05_annotations.txt,PM2S_workspace\S_534.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-2/Zhdanov05.mid
S_535,112,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/HONG05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/HONG05M_annotations.txt,PM2S_workspace\S_535.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-3/HONG05M.mid
S_536,112,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Huang02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Huang02_annotations.txt,PM2S_workspace\S_536.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-3/Huang02.mid
S_537,112,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/LEE_K05.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/LEE_K05_annotations.txt,PM2S_workspace\S_537.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-3/LEE_K05.mid
S_538,112,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Tysman01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Tysman01_annotations.txt,PM2S_workspace\S_538.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-3/Tysman01.mid
S_539,112,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Zhdanov05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/26-3/Zhdanov05M_annotations.txt,PM2S_workspace\S_539.pkl,{ASAP}/Beethoven/Piano_Sonatas/26-3/Zhdanov05M.mid
S_540,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Abdelmola01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Abdelmola01_annotations.txt,PM2S_workspace\S_540.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/Abdelmola01.mid
S_541,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Fung01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Fung01_annotations.txt,PM2S_workspace\S_541.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/Fung01.mid
S_542,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/GiacomelliN04M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/GiacomelliN04M_annotations.txt,PM2S_workspace\S_542.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/GiacomelliN04M.mid
S_543,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Ko01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Ko01_annotations.txt,PM2S_workspace\S_543.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/Ko01.mid
S_544,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Ko05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Ko05M_annotations.txt,PM2S_workspace\S_544.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/Ko05M.mid
S_545,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/MiyashitaM02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/MiyashitaM02M_annotations.txt,PM2S_workspace\S_545.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/MiyashitaM02M.mid
S_546,113,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Seredenko01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-1/Seredenko01_annotations.txt,PM2S_workspace\S_546.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-1/Seredenko01.mid
S_547,114,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/27-2/GiacomelliN05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/27-2/GiacomelliN05M_annotations.txt,PM2S_workspace\S_547.pkl,{ASAP}/Beethoven/Piano_Sonatas/27-2/GiacomelliN05M.mid
S_548,115,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/Atzinger01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/Atzinger01_annotations.txt,PM2S_workspace\S_548.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-1/Atzinger01.mid
S_549,115,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/KimHJ02M_annotations.txt,PM2S_workspace\S_549.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-1/KimHJ02M.mid
S_550,115,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/KyykhynenT06M_annotations.txt,PM2S_workspace\S_550.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-1/KyykhynenT06M.mid
S_551,115,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/WangY04M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/WangY04M_annotations.txt,PM2S_workspace\S_551.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-1/WangY04M.mid
S_552,115,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-1/Zhdanov01_annotations.txt,PM2S_workspace\S_552.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-1/Zhdanov01.mid
S_553,116,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/28-2/KimHJ03.mid,../../asap-dataset/Beethoven/Piano_Sonatas/28-2/KimHJ03_annotations.txt,PM2S_workspace\S_553.pkl,{ASAP}/Beethoven/Piano_Sonatas/28-2/KimHJ03.mid
S_554,118,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/29-2/ChowK03.mid,../../asap-dataset/Beethoven/Piano_Sonatas/29-2/ChowK03_annotations.txt,PM2S_workspace\S_554.pkl,{ASAP}/Beethoven/Piano_Sonatas/29-2/ChowK03.mid
S_555,119,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/29-3/ChowK04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/29-3/ChowK04_annotations.txt,PM2S_workspace\S_555.pkl,{ASAP}/Beethoven/Piano_Sonatas/29-3/ChowK04.mid
S_556,120,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/29-4/ChowK05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/29-4/ChowK05M_annotations.txt,PM2S_workspace\S_556.pkl,{ASAP}/Beethoven/Piano_Sonatas/29-4/ChowK05M.mid
S_557,120,ASAP,valid,../../asap-dataset/Beethoven/Piano_Sonatas/29-4/DANILO01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/29-4/DANILO01_annotations.txt,PM2S_workspace\S_557.pkl,{ASAP}/Beethoven/Piano_Sonatas/29-4/DANILO01.mid
S_558,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Bult-ItoS03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Bult-ItoS03M_annotations.txt,PM2S_workspace\S_558.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/Bult-ItoS03M.mid
S_559,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/CaoJ02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/CaoJ02M_annotations.txt,PM2S_workspace\S_559.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/CaoJ02M.mid
S_560,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Jia02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Jia02_annotations.txt,PM2S_workspace\S_560.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/Jia02.mid
S_561,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/KorchinskayaKogan02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/KorchinskayaKogan02_annotations.txt,PM2S_workspace\S_561.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/KorchinskayaKogan02.mid
S_562,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/LUO01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/LUO01_annotations.txt,PM2S_workspace\S_562.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/LUO01.mid
S_563,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Lin01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Lin01_annotations.txt,PM2S_workspace\S_563.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/Lin01.mid
S_564,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Lin05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/Lin05M_annotations.txt,PM2S_workspace\S_564.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/Lin05M.mid
S_565,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/MiyashitaM03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/MiyashitaM03M_annotations.txt,PM2S_workspace\S_565.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/MiyashitaM03M.mid
S_566,121,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/ZHOU01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-1/ZHOU01_annotations.txt,PM2S_workspace\S_566.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-1/ZHOU01.mid
S_567,122,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/3-2/MiyashitaM04M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/3-2/MiyashitaM04M_annotations.txt,PM2S_workspace\S_567.pkl,{ASAP}/Beethoven/Piano_Sonatas/3-2/MiyashitaM04M.mid
S_568,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/CHEN02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/CHEN02_annotations.txt,PM2S_workspace\S_568.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/CHEN02.mid
S_569,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Hirata01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Hirata01_annotations.txt,PM2S_workspace\S_569.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/Hirata01.mid
S_570,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Izzard01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Izzard01_annotations.txt,PM2S_workspace\S_570.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/Izzard01.mid
S_571,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Katyukova01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Katyukova01_annotations.txt,PM2S_workspace\S_571.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/Katyukova01.mid
S_572,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/MaslovV02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/MaslovV02M_annotations.txt,PM2S_workspace\S_572.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/MaslovV02M.mid
S_573,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Shelest02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/Shelest02_annotations.txt,PM2S_workspace\S_573.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/Shelest02.mid
S_574,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/TOIVIO01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/TOIVIO01_annotations.txt,PM2S_workspace\S_574.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/TOIVIO01.mid
S_575,123,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/TanakaM06M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/30-1/TanakaM06M_annotations.txt,PM2S_workspace\S_575.pkl,{ASAP}/Beethoven/Piano_Sonatas/30-1/TanakaM06M.mid
S_576,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/ADIG05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/ADIG05M_annotations.txt,PM2S_workspace\S_576.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/ADIG05M.mid
S_577,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/AbdelmoulaJS03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/AbdelmoulaJS03M_annotations.txt,PM2S_workspace\S_577.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/AbdelmoulaJS03M.mid
S_578,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Ahfat02M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Ahfat02M_annotations.txt,PM2S_workspace\S_578.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Ahfat02M.mid
S_579,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Ahn01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Ahn01_annotations.txt,PM2S_workspace\S_579.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Ahn01.mid
S_580,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/BrendleA03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/BrendleA03M_annotations.txt,PM2S_workspace\S_580.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/BrendleA03M.mid
S_581,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Goh02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Goh02_annotations.txt,PM2S_workspace\S_581.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Goh02.mid
S_582,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/HUAN_B01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/HUAN_B01_annotations.txt,PM2S_workspace\S_582.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/HUAN_B01.mid
S_583,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Huang01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Huang01_annotations.txt,PM2S_workspace\S_583.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Huang01.mid
S_584,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/HuangSW08M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/HuangSW08M_annotations.txt,PM2S_workspace\S_584.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/HuangSW08M.mid
S_585,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Karpeyev01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Karpeyev01_annotations.txt,PM2S_workspace\S_585.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Karpeyev01.mid
S_586,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Kavalerova01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Kavalerova01_annotations.txt,PM2S_workspace\S_586.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Kavalerova01.mid
S_587,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/LeungM03M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/LeungM03M_annotations.txt,PM2S_workspace\S_587.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/LeungM03M.mid
S_588,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Mikhailoff04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Mikhailoff04_annotations.txt,PM2S_workspace\S_588.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Mikhailoff04.mid
S_589,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Na06M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Na06M_annotations.txt,PM2S_workspace\S_589.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Na06M.mid
S_590,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/SINKEV02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/SINKEV02_annotations.txt,PM2S_workspace\S_590.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/SINKEV02.mid
S_591,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/SOLOM04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/SOLOM04_annotations.txt,PM2S_workspace\S_591.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/SOLOM04.mid
S_592,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Stahievitch02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Stahievitch02_annotations.txt,PM2S_workspace\S_592.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Stahievitch02.mid
S_593,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Sun01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Sun01_annotations.txt,PM2S_workspace\S_593.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Sun01.mid
S_594,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Tang01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Tang01_annotations.txt,PM2S_workspace\S_594.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Tang01.mid
S_595,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/YOU01.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/YOU01_annotations.txt,PM2S_workspace\S_595.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/YOU01.mid
S_596,124,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Zuber04M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-1/Zuber04M_annotations.txt,PM2S_workspace\S_596.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-1/Zuber04M.mid
S_597,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/ADIG05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/ADIG05M_annotations.txt,PM2S_workspace\S_597.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/ADIG05M.mid
S_598,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04_annotations.txt,PM2S_workspace\S_598.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/AbdelmoulaJS04.mid
S_599,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/HuangSW09.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/HuangSW09_annotations.txt,PM2S_workspace\S_599.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/HuangSW09.mid
S_600,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/LeungM04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/LeungM04_annotations.txt,PM2S_workspace\S_600.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/LeungM04.mid
S_601,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Na06.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Na06_annotations.txt,PM2S_workspace\S_601.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/Na06.mid
S_602,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Stahievitch02.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Stahievitch02_annotations.txt,PM2S_workspace\S_602.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/Stahievitch02.mid
S_603,125,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Zuber04.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-2/Zuber04_annotations.txt,PM2S_workspace\S_603.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-2/Zuber04.mid
S_604,126,ASAP,train,../../asap-dataset/Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid,../../asap-dataset/Beethoven/Piano_Sonatas/31-3_4/ADIG05M_annotations.txt,PM2S_workspace\S_604.pkl,{ASAP}/Beethoven/Piano_Sonatas/31-3_4/ADIG05M.mid
